PC1,PC2,label
1.585166,-1.222883,7
-1.293394,2.252749,3
1.296516,-0.594243,4
-1.164775,-0.872008,6
3.442071,2.351652,1
2.710179,-0.893495,9
0.251854,-2.780495,9
-0.607787,0.023093,6
-3.015900,0.216915,0
-0.872418,1.835046,3
0.105065,-1.444818,7
-0.772464,0.206794,2
1.217716,-0.409052,8
-2.444202,3.711332,2
1.134913,-2.831167,9
1.653071,-0.997178,4
-2.400242,-2.578336,4
-0.475713,0.542685,6
1.445959,-2.191914,4
0.469853,-3.024015,9
2.644066,0.512617,7
-4.010971,1.222706,0
0.793483,-3.374412,9
-1.517826,0.912295,2
0.071421,-3.555513,9
2.690327,0.977747,5
3.846645,1.467930,1
1.274207,0.802239,5
2.078751,-1.630916,9
3.628875,2.275171,1
-1.465138,-0.001881,2
-2.698023,1.180705,3
2.813674,1.400256,2
-0.997037,-1.729347,3
-2.195054,2.321908,5
1.231064,-3.737402,9
3.224530,0.833870,1
-0.224047,-3.118179,7
0.314379,0.407258,6
-2.492452,4.492007,2
-0.625651,-0.769748,8
-0.542306,0.266373,2
-0.283198,2.808368,2
1.599640,0.295453,5
-4.790557,0.541985,0
0.052410,-2.784286,7
-1.309948,-3.567925,4
1.373264,-1.078941,9
-1.315454,-3.820919,7
1.704799,2.006875,8
0.767080,2.530436,3
-0.137936,-1.564000,2
2.755033,0.472616,1
2.952212,1.913197,1
0.991455,1.240067,8
-0.707935,-0.392451,3
1.124936,-1.181271,6
3.007999,3.059635,1
-4.317353,1.480577,0
-0.777550,-0.902163,3
3.870493,1.885582,1
-5.184677,2.644172,0
-1.091708,0.326292,0
3.783943,2.507417,1
2.331032,-1.208077,7
-1.527517,1.227991,2
-0.824655,-3.485214,7
-1.169731,3.421984,3
-2.379109,0.035380,0
0.209139,-2.677470,4
-0.651625,0.344917,6
-0.959491,0.882883,5
-1.495482,2.872378,2
-2.971477,-1.251584,6
-2.797444,-1.850591,4
0.465632,-3.292413,7
0.042660,-0.342879,1
-1.151005,1.719376,8
1.546465,-2.634669,9
1.900365,-2.087254,9
0.879993,-0.476664,3
-4.135905,0.678163,0
1.589889,-2.117497,7
3.717467,2.737147,1
-0.441638,-0.300855,0
-0.432552,0.576283,2
-3.511795,0.505757,0
-0.897013,2.696900,3
0.113464,0.633839,5
0.223192,-3.395807,4
-0.715458,-1.127377,6
0.039676,1.020536,5
2.864196,0.595122,8
-3.105762,-1.908656,6
-2.555843,3.725676,3
0.331755,-4.395682,7
-3.694897,0.469365,5
-0.232743,1.999122,8
-0.735186,1.180821,0
1.761599,-1.814312,9
2.393948,0.777993,1
-3.638955,1.654369,0
0.515369,-0.885547,3
3.943147,2.019680,1
1.435265,3.115124,2
-2.540100,0.809264,2
-0.586349,2.424923,3
-0.320082,2.656424,3
2.763066,1.805460,6
0.536316,-2.984674,4
2.128598,-1.347722,7
0.431340,-0.221430,5
0.354294,-0.509681,0
-2.010453,-1.435429,6
-0.086979,1.368359,2
0.298985,-4.156000,7
0.682968,-1.602553,9
-0.700060,0.595663,8
-1.197869,3.014864,5
1.869404,-2.029169,9
2.003512,-1.551657,2
3.569858,2.954974,1
3.420845,1.416511,1
1.649549,-1.953608,4
-0.695176,-3.571368,4
0.299387,0.978942,5
0.709887,1.968706,6
-0.247437,-3.060654,4
3.850082,1.347691,1
-2.290601,0.703345,2
-1.055153,2.383689,5
-0.564086,1.048172,3
2.039010,-2.510014,9
-1.187551,2.404715,3
0.912457,-1.773347,9
-6.763496,1.839444,0
-1.697715,1.987577,5
2.010995,-1.528137,9
-2.328229,0.250665,6
1.847351,0.427124,5
1.775581,-3.022733,7
1.199735,-2.552836,4
3.831588,2.426235,1
0.848113,2.980572,3
1.616980,-1.068399,4
-7.659008,1.867656,0
-2.015629,-2.478266,4
1.054379,2.132565,8
-4.465672,0.676380,0
0.233496,-3.045885,4
-0.899043,2.592034,3
-2.050783,-1.341663,6
2.450941,1.401687,8
0.881547,-3.583771,7
0.084453,0.418717,6
-6.702733,1.941845,0
1.856106,-1.587085,9
1.354932,-2.679121,7
-2.255396,0.797710,5
1.764570,-2.522119,7
-1.873203,1.265883,2
3.369684,2.910735,1
3.737587,1.219767,1
-2.093956,-1.306377,6
-0.388254,-0.088347,8
2.172562,-1.307564,9
-0.803604,-2.172481,4
3.545790,2.646782,1
0.189479,0.708595,5
-1.579007,0.282709,2
1.239497,1.625403,2
1.648533,-1.546553,9
-4.483296,0.753592,0
-0.322186,2.153779,3
-0.339939,-2.093910,9
-2.872403,-2.004959,6
0.829873,-3.448657,7
-2.424517,0.659344,2
-3.655659,0.441908,0
0.854115,2.547572,3
-2.273449,-0.420354,5
0.043079,-3.661304,4
-1.017596,2.437789,3
-0.887922,-1.831137,6
-0.918728,1.032945,5
-1.708588,1.427726,8
-0.409594,-2.685949,9
0.665097,-0.369630,5
1.527276,-2.118104,4
0.209268,-3.595994,7
0.330721,-3.319776,4
-1.909846,0.733667,2
-0.545014,-1.735747,7
-1.289398,2.653298,3
2.063808,-0.881701,4
1.067719,2.022469,8
0.514502,-2.860140,9
3.449730,2.399958,1
0.403749,-0.327372,9
-2.257157,0.583673,2
0.212390,1.784531,8
0.012937,-3.165187,7
0.827054,-3.070168,9
3.195757,2.278348,1
-2.224253,1.969262,8
1.075891,-2.092634,7
1.865765,-1.912142,4
3.111085,2.932778,1
1.557491,0.970226,3
3.576791,2.305535,1
2.970226,0.436840,1
-4.501199,1.363864,0
1.672457,3.944956,2
-0.314436,1.523300,3
1.162310,-3.120139,9
2.296961,-1.121739,4
1.837112,-1.823652,9
-1.597154,1.122561,2
3.516866,1.393575,1
-3.023201,-1.297781,6
1.910720,1.553020,8
0.626676,-3.569850,4
3.183529,0.703982,7
-1.546912,-3.501709,7
1.677064,-2.161088,4
1.370466,-2.580153,4
0.360369,-2.803148,9
-2.403168,0.489899,2
0.203709,1.329049,5
-0.715188,-3.696062,7
-0.011775,1.656982,2
2.189661,-1.268887,4
-1.793110,-2.705754,4
-1.461063,0.574792,2
3.160513,1.474271,1
0.336925,-3.188370,9
1.916787,-2.100079,7
-2.299041,0.991164,2
-0.699882,1.593375,8
0.957662,-3.032344,7
2.501565,-0.131160,6
1.829868,-2.039105,9
-0.279317,3.056922,2
-1.105475,0.473103,2
0.450570,2.185878,3
0.669402,1.478674,8
2.385430,0.873505,1
-2.437203,-0.517465,6
0.235665,1.009229,5
3.188884,2.782944,1
3.212097,1.026669,1
-6.239674,1.773309,0
0.395436,0.177127,2
0.282348,-1.180097,6
-0.084257,-3.358759,4
0.153014,0.413550,5
-1.339417,2.167758,8
-0.935984,2.338764,3
2.655935,0.667472,1
0.035786,0.708027,5
3.822821,1.391735,1
1.578369,-2.120003,9
0.975308,4.020547,2
1.509554,-2.265062,7
2.838838,-0.937442,4
1.222492,-2.734883,4
0.560649,-0.206255,4
0.627847,1.118952,8
4.070271,1.493285,1
2.348165,0.293279,5
2.472720,0.054012,8
1.095905,-2.078682,9
0.943232,-0.506184,5
-1.432929,-1.348945,6
2.968717,-1.348835,7
1.759591,-1.522007,9
-0.089827,-1.241169,9
-1.121351,0.874515,3
-0.989892,-3.753812,7
-7.384299,1.114648,0
1.165951,-1.944663,9
-6.867465,2.071779,0
-0.146955,1.093057,6
-1.165688,-1.820902,6
0.082675,0.148308,2
0.418790,2.602595,3
1.245787,-1.760546,9
-5.522333,1.261655,0
1.192935,-2.259942,7
1.399809,0.039275,5
-0.870235,-3.301071,4
0.855068,0.700672,8
-5.025589,1.900858,0
1.712832,-1.753481,9
1.186282,-2.607210,4
3.128314,2.559702,1
2.631456,0.171215,2
0.306095,0.755723,8
-1.991242,-3.114498,7
3.040663,2.841741,1
0.161309,0.338063,2
-1.283988,-1.740230,6
3.346426,1.980765,1
-3.930840,-0.518068,0
-2.225135,2.210361,3
-3.678456,1.165880,0
3.771836,0.733348,1
3.608871,2.458566,1
1.534064,1.450340,8
-0.404252,0.923756,2
-6.789644,1.678835,0
0.612780,-1.590211,3
0.677640,-3.064430,9
-0.488952,-3.612977,4
-6.110937,1.017048,0
2.304269,0.063703,5
-4.452878,2.081402,0
-1.962619,0.325862,6
3.664668,1.621384,1
-0.587659,-1.928777,7
0.642725,-0.965908,7
-0.299521,-0.518388,8
2.129969,0.684504,1
1.235049,-1.035302,9
2.141767,2.147305,2
-3.702378,0.645918,0
-1.083086,-0.038901,5
3.103390,2.149199,1
1.116252,-1.433942,2
-1.467052,1.064722,2
2.357734,-2.146221,7
-1.099715,1.218583,3
-1.713161,-0.467155,5
0.000243,-2.404384,4
1.844850,-2.055035,9
-0.264603,-0.794475,7
3.383791,0.923054,1
-0.393221,0.258766,8
-0.515107,1.464558,3
1.582901,-0.933284,9
0.403213,-0.111027,6
-2.097916,-0.605874,0
-1.054123,3.963741,3
2.403352,1.152579,1
3.405478,2.452611,1
-0.454279,0.571370,2
-2.912615,-0.435450,6
-2.732413,2.013690,3
-1.366899,1.639123,5
1.001734,-0.429892,7
0.943796,0.378928,6
0.634426,1.934322,8
2.109736,-1.632748,3
2.037660,0.120182,9
1.490161,0.409464,5
1.989719,2.107543,8
-3.244897,3.489414,5
0.327078,-3.381863,7
-0.347364,-1.450923,6
3.064821,2.135333,1
3.013067,2.115781,1
0.951242,-0.758533,3
3.426863,2.518045,1
1.962663,-0.166047,7
-1.283459,-1.453214,5
1.356523,0.187863,5
0.638523,1.025228,5
-2.619418,0.994040,2
-0.564707,-0.290813,5
-0.200486,1.106617,8
2.809578,-1.385383,7
-4.967253,-0.058974,0
-0.675970,-3.084934,9
-0.898917,-2.684760,7
0.376290,-3.797481,7
2.526819,0.336649,5
-4.255030,1.901746,0
1.199893,-2.051417,9
-6.036728,1.445103,0
-1.112940,-0.690506,0
-1.539969,-0.284066,8
1.867660,-0.565496,9
0.476489,0.302108,2
0.644381,-2.087780,4
0.742006,0.259534,8
2.432685,0.855412,1
-0.592870,-0.231598,6
2.125114,1.855080,1
0.400267,-1.491839,6
1.421858,0.896950,5
3.498143,2.441069,1
-0.962711,0.480467,8
1.785174,0.342188,3
0.742001,-3.243408,4
-4.237293,1.568920,0
1.645776,1.095242,5
-2.491779,2.785259,5
1.116737,1.569455,8
0.060537,3.178667,3
1.373541,-0.759506,6
-3.453079,1.082116,2
-0.563233,1.531833,3
-0.173472,-3.137872,9
-1.411568,1.704165,2
2.324914,2.419107,1
3.015271,2.678907,1
-3.656538,0.116522,5
-0.771691,1.068672,2
3.594414,1.301737,1
-0.830195,1.701514,3
2.037506,-0.064840,2
0.273263,2.152805,8
2.810968,0.880308,7
-0.217597,1.681893,3
0.165369,-2.570572,7
-0.450680,1.861487,2
-0.490806,-3.838886,4
-1.112932,-0.944534,6
1.222760,-1.986462,9
1.216304,-1.769006,7
0.286950,0.598339,2
0.287078,-1.783844,4
-2.557668,-1.064486,2
0.661296,1.294090,8
3.539552,1.739143,1
3.388888,2.113637,1
2.457368,1.360692,3
1.396802,2.148095,8
1.702647,-1.385155,4
-4.624835,-0.284609,0
0.056614,0.228607,6
1.252414,0.299196,5
0.659089,-2.739192,9
0.469786,1.144913,3
-2.632644,-0.396849,0
2.272145,0.243882,9
0.946115,-0.526439,2
0.920746,-3.334979,4
1.577651,-0.260725,7
2.696455,2.064923,1
2.882326,1.933180,2
1.421559,-1.146862,9
1.890103,-1.559354,4
-3.062155,-0.024097,2
0.711979,-1.358767,6
3.225587,2.088507,1
-0.102406,1.518614,8
2.502805,-0.767185,9
-4.131851,-0.576913,0
-0.184670,1.871600,6
-2.025131,-0.650993,6
1.046387,-2.138184,7
3.077695,-0.868900,9
1.522427,-0.410218,9
-0.564923,3.134920,8
-2.765598,0.990380,0
3.667662,1.006670,1
1.244779,-0.544158,4
0.039174,-1.878740,4
-0.535287,0.599238,6
-1.393183,-3.804178,7
3.233089,2.363072,1
-0.286034,-2.628605,5
2.318591,1.140419,7
-4.215475,0.227930,0
0.591846,-0.288890,3
0.910943,-1.332882,5
0.430014,0.146935,8
-2.558843,-3.873153,4
1.037709,-1.853908,7
3.198232,0.580536,1
-0.165635,0.692591,2
-5.119481,1.300160,5
1.557409,-1.772372,9
-3.182112,0.191353,5
-0.288156,0.237654,6
1.676144,-2.246289,7
-0.593829,-0.056115,5
-1.649642,-3.432764,9
0.668337,-1.358297,8
0.869034,1.197806,8
-0.208473,-0.732166,3
2.107676,1.214896,6
1.605776,-0.282549,9
-0.267540,-3.236527,7
-2.686018,0.328488,0
2.967403,-0.243366,7
-0.071365,-1.168758,5
2.313330,-2.043583,7
2.637259,2.214465,1
3.333618,0.705587,1
-4.714675,0.837819,0
-0.721046,-2.428959,7
3.003650,0.910403,9
-1.655793,1.500818,2
-1.219109,1.339057,3
3.324941,1.250013,7
-1.054088,-0.155513,3
2.000101,3.388755,2
1.428596,-1.201582,4
3.844407,1.893128,1
-0.210229,0.925768,6
2.379636,0.326925,2
0.522984,-1.968570,7
0.309285,1.396648,5
2.132526,0.498074,5
2.217756,-2.809269,7
0.024525,-2.814957,4
-4.503459,0.132310,0
-0.560600,0.540593,2
-0.832666,-0.035563,6
0.391842,-0.313294,3
1.140747,0.941242,6
2.125429,-0.019999,4
-2.651091,0.516952,0
0.512975,-1.989147,4
0.903966,-1.866502,2
-1.226772,0.348783,6
-2.289357,-0.556435,0
-1.593409,0.095727,0
-3.610012,0.308810,0
-5.283815,1.661483,0
-2.694560,2.509077,3
3.423672,2.478780,1
-0.619332,0.864933,6
-0.757616,0.567247,2
2.440886,2.248429,2
-0.885447,3.056421,3
3.412668,2.029079,1
-2.020755,-3.339808,4
3.694101,1.060812,1
-2.017552,1.650890,5
0.305133,-2.147407,4
-3.917698,-1.139319,6
1.348749,-0.858255,4
0.207424,-3.040742,7
-1.020566,1.079899,2
1.294711,2.729862,8
0.990509,-1.989360,7
0.140030,-3.314173,9
1.849029,1.498284,2
-5.304605,1.118677,0
-0.946491,-0.199075,5
3.282137,2.456905,1
-1.099225,-2.691094,4
-0.206926,0.581956,2
1.970644,0.532173,8
-0.012700,2.308172,3
1.296186,2.609682,2
-1.183909,-2.746301,4
3.330748,3.217011,1
-2.692602,1.009794,5
0.650004,-2.197031,4
-3.521304,-1.517162,6
-4.634744,-0.145003,0
-0.566692,-3.741503,7
-1.771594,-1.500344,9
1.543395,2.286494,8
0.806787,-1.571324,4
1.169437,-2.453284,9
1.956328,1.078357,8
-4.652440,0.323564,0
3.313843,1.466151,1
3.117812,2.725621,1
-2.006361,1.244677,0
-2.281611,1.402504,2
1.209601,2.558272,2
-0.347465,2.297368,3
-1.617652,0.942998,2
-2.418997,-3.861937,4
0.499763,-1.785116,4
-4.376431,1.512180,5
2.415493,0.080381,8
-2.567124,-0.170998,6
-1.895541,-0.887237,5
0.060834,-2.852642,7
-0.427041,-3.933613,7
1.030208,2.840483,8
1.010737,1.132187,8
0.387536,-3.161935,9
2.500532,-0.069735,7
-2.420220,-2.959204,4
1.117834,-3.114601,7
0.326572,2.159372,3
0.096050,4.813208,2
-4.521255,1.991236,0
-0.060763,-0.023426,8
-1.443895,-0.435792,6
1.792749,1.172790,8
-1.825098,0.591613,6
3.030145,0.066470,1
-2.161280,-0.990021,6
0.258586,1.223225,8
-0.064163,-3.146469,9
-1.498955,-2.576482,4
-5.494558,1.567114,0
2.917263,-1.477727,9
-3.828458,0.714832,0
2.862597,-0.475374,4
3.143880,2.370815,1
-0.940055,0.772910,5
-0.478049,-2.043128,4
1.380505,-2.793744,7
-2.047889,1.047590,5
-1.004816,3.583346,3
0.729848,-2.326331,7
2.697119,-0.976009,4
-0.029107,-2.917184,9
-3.895355,-1.373546,8
-2.762124,1.258728,5
-0.753196,-0.531228,8
-2.180286,-0.714865,6
0.479262,-0.193409,3
0.283344,1.039025,8
0.435662,-1.549421,6
-1.870515,-4.479873,9
-0.463383,-2.775645,9
3.102072,3.829850,1
-0.668799,1.650908,8
-0.295225,3.075026,3
-1.225400,2.076778,5
-0.550852,1.083009,8
1.284415,-0.996340,6
-0.793227,1.156075,5
-1.454839,-3.872635,9
1.516231,-3.305392,7
-2.804349,1.527672,2
1.723916,0.249119,5
-2.028508,-0.641882,0
-0.365656,0.639715,8
1.692024,-0.826868,5
2.963680,3.267419,1
3.394780,0.924420,1
-5.221378,1.650304,0
0.363997,-2.080725,9
2.952168,3.151281,1
1.275984,1.061547,8
-0.583230,-0.532873,6
1.855582,-2.364558,7
-5.016194,1.445309,0
0.307748,-0.942025,9
-0.247054,2.375630,3
-4.140789,2.768517,0
0.386551,1.683646,8
0.069665,1.622396,8
-0.810025,-3.481020,9
-0.643607,0.898020,6
1.624505,-0.830310,7
1.327934,0.448443,8
-0.341136,-3.307647,4
1.665516,-3.013993,7
-1.225957,0.883446,5
0.275774,-2.929091,9
0.512949,-0.028598,2
-0.819363,-1.273194,6
1.055722,-1.620253,7
-0.574277,-2.927971,4
-0.385045,1.150073,5
0.216630,-3.844122,9
0.993466,1.230820,2
1.985201,-0.158352,3
3.174816,3.378608,1
-0.500007,0.053951,6
0.394704,2.100075,3
1.075573,-3.295087,9
-0.181512,-0.782640,2
-1.245538,3.973953,2
-2.324195,2.236579,5
-0.718906,0.005826,6
1.324837,2.072378,8
-2.883904,0.340680,0
0.258234,-2.970840,7
-0.298538,-2.763779,7
2.639819,2.510044,1
2.882209,-0.133590,9
0.000688,0.631710,8
2.628613,-1.636138,7
-4.142798,0.498539,0
-1.663453,-2.522926,9
1.830976,-1.646480,9
-0.293015,0.058780,4
-1.274280,0.542531,6
-0.367456,4.368823,2
-0.952679,1.030351,8
0.418720,1.572063,5
3.178380,3.624122,1
0.761249,-2.535903,4
2.997458,3.417242,1
-1.325976,1.111509,5
-1.829026,2.139297,5
3.798057,1.286048,1
1.536108,-2.087341,7
0.257656,3.305606,3
-2.224227,0.387607,6
-0.941642,-1.180447,4
1.640006,1.569024,3
-2.553533,0.590572,2
-1.296407,1.492267,5
-2.164142,0.603712,6
-1.456687,-4.323607,4
-0.511668,-1.548808,4
-4.157895,1.125228,0
0.243822,-1.627926,4
-1.589535,-4.215825,4
1.772148,0.492600,6
1.112117,-2.515783,7
-0.261995,-3.296018,2
-1.035152,-3.912818,4
1.691144,1.110368,3
-0.659906,1.983649,3
1.804191,0.605730,8
-4.862370,-0.713958,0
-4.778221,1.643152,0
-0.305542,2.137624,3
0.899192,1.599049,2
1.619271,-0.328015,2
3.100856,0.234223,9
-0.021510,1.144996,8
-0.650666,1.136311,2
-0.656375,2.404711,3
1.340074,-2.150451,7
-2.649333,1.308715,0
2.007918,-0.022491,1
3.280987,2.910950,1
-4.345543,-0.577655,0
-2.845600,0.283815,2
-2.220489,5.133718,3
-0.497235,1.911445,3
2.142766,0.835858,8
-1.436250,-3.572273,4
2.233321,0.587530,3
1.991046,0.029363,5
1.545583,-2.632619,7
-0.151564,-0.603678,6
-2.311990,-2.009095,4
-1.241799,-3.973866,7
3.301379,1.365322,7
0.042131,2.265294,8
-1.757752,2.770891,5
-0.906077,-3.919227,9
2.012679,-2.185970,7
-1.657134,-0.362112,0
-1.391033,2.325842,3
3.252785,2.811995,1
2.586134,0.705291,6
-2.660653,-0.376873,2
1.254263,-1.408563,4
-3.844677,2.077420,3
-1.102806,-2.985744,4
-0.565698,-3.244309,4
1.847006,-2.858747,7
2.225113,-0.298503,5
2.772467,-0.482578,9
-0.664141,-0.271693,6
-4.294856,-0.157240,9
-1.276177,-0.147169,0
0.475077,-3.818702,7
2.997484,2.127282,1
0.272874,-1.331374,4
-2.955134,1.003976,2
0.094320,-2.484199,7
-3.628660,3.201589,3
-2.545584,0.432421,6
0.209393,-2.309691,7
0.241267,0.167313,5
-0.429777,0.872757,8
-1.446187,-3.336819,4
2.391782,0.403700,5
-2.413989,1.363140,5
-1.641374,-0.023608,2
2.326658,0.028217,7
3.005031,3.049057,1
3.572045,2.712415,1
1.426497,-0.405480,5
2.685715,0.392274,6
-0.236611,0.992229,8
-1.592099,2.256625,5
-0.531345,0.666757,8
-2.403241,-2.425394,4
-4.510947,0.988354,0
0.799625,-2.761684,7
-0.829584,-2.979146,9
-2.203804,-3.607663,9
-0.894338,-0.527379,2
0.315333,-2.295427,9
1.599590,-1.324248,7
-0.987161,-1.765507,7
1.739591,1.090137,8
3.012810,-0.705120,7
0.652806,-2.320434,4
0.997809,3.935702,2
1.969042,0.545905,6
-0.681628,-3.282390,9
3.261923,1.992538,1
-1.740852,-2.782707,7
0.033422,0.078350,0
-3.056414,-2.031055,6
1.541957,-2.317468,4
-1.643809,1.817363,2
2.205219,-0.085192,5
1.994959,0.188622,7
-4.584262,-0.696194,0
0.904726,-2.126972,7
3.024276,2.522430,1
-2.758352,-0.617115,0
-0.077699,-0.147698,3
0.118249,-3.217235,7
1.734861,0.219163,6
-1.541004,3.229393,5
-1.227604,0.110452,0
-1.639476,0.524484,6
2.639440,3.224009,1
-2.463120,0.719762,5
3.088635,2.476956,1
1.789177,-3.090916,7
1.598185,1.918288,8
1.161484,1.629449,5
-1.782301,0.538411,0
0.047268,-0.080391,3
-0.971022,-3.608312,4
2.441324,-1.415062,7
-1.365997,-2.477526,7
-1.470738,1.942484,5
1.680757,-1.484757,7
-1.836819,-1.417116,8
0.653322,0.522465,6
-0.127895,0.273489,9
-1.587998,3.666175,3
0.200965,0.142742,8
0.929536,0.208877,6
2.860517,0.214932,1
-2.133987,0.239384,0
2.396123,-1.238246,9
-1.611385,-3.204845,7
2.293892,1.710904,1
-0.244148,-0.170848,3
-1.739842,0.177927,0
1.841328,0.133660,5
-2.901064,-2.465595,6
0.024195,-3.191465,4
-1.618504,-3.180381,4
-1.457996,0.517921,2
-1.945629,-3.256045,4
-1.696267,-1.986133,4
-1.126823,3.207220,3
3.114051,2.077368,1
-0.203571,-3.681815,7
-0.715838,-2.569306,7
0.609345,0.510009,6
-2.056497,-0.055878,0
-1.001941,2.919001,3
1.202315,0.587717,6
-2.606961,0.017610,0
-0.016887,-2.563698,7
3.232642,0.536375,1
2.749331,2.146726,1
2.266230,-0.220613,4
-0.794032,-3.024979,9
0.991187,-2.419483,4
0.772386,-1.303706,3
0.481475,-3.981460,4
1.734661,0.872513,8
-3.657960,2.435634,2
-0.521473,-0.566214,2
3.792712,2.047762,1
1.123724,0.701289,8
-0.347668,-3.895517,7
-1.039383,0.586649,0
0.497953,-0.192065,8
3.251623,1.877223,1
-4.461223,0.752805,0
-1.266306,-2.163614,7
0.327453,0.894881,6
0.160380,1.704484,3
2.650712,-1.533201,7
2.426909,-0.530903,7
0.142807,-0.611289,5
1.642502,2.109299,8
0.503040,0.028690,8
3.332032,-0.538495,9
-2.546632,1.904311,0
-0.826187,1.354279,0
-3.684781,-1.148115,4
3.329772,0.802651,1
-0.459043,1.058606,5
0.159251,0.245292,2
0.347214,0.493223,2
1.055017,-0.067381,3
1.315329,-1.405374,9
2.331402,-1.586989,4
-0.945891,-2.913943,9
0.007773,0.903110,5
-5.706329,1.201548,0
0.237248,0.895067,6
2.742273,-1.480757,7
-0.606516,-2.991220,7
3.937484,1.663263,1
-1.355682,2.274114,8
-0.858153,-0.267037,0
0.541119,1.097369,2
-2.263535,0.434246,2
-1.419210,-0.817824,0
-1.748480,-1.949212,4
3.247283,2.104073,1
3.187944,1.645647,1
0.683144,-0.420054,2
0.557433,-3.150800,7
-0.554028,1.431370,3
1.668242,-2.386665,9
1.763876,-0.969436,7
1.470112,3.046017,2
1.830285,2.367797,8
3.676159,1.000489,1
1.885290,-2.011043,9
-0.264192,0.582075,5
1.511251,0.255359,8
1.699987,1.527878,8
3.582521,2.077023,1
2.258655,-0.305625,9
-1.635778,1.743266,8
1.095798,1.594758,3
2.303344,2.224538,1
2.645987,1.236859,6
0.946657,1.633128,5
0.985358,-4.121248,7
1.098830,-2.182998,4
0.971456,2.269568,2
-0.127686,-0.531544,7
-4.061388,-0.320498,0
-0.431575,1.257913,3
-5.479280,1.935691,0
3.815522,1.393506,4
3.225603,1.079994,1
3.724393,1.506257,1
1.964230,-1.823388,7
-1.974084,-2.634066,9
3.589516,2.080264,1
