PC1,PC2,label
1.620722,-2.036514,4
-1.618405,-3.373671,4
0.740714,0.736349,5
1.166192,1.858615,6
-0.279564,-2.420016,4
4.004761,0.877425,1
-1.309289,1.965987,2
-0.283810,2.850793,5
-1.026767,-0.002878,3
1.508645,-3.109269,9
-1.155280,1.953327,3
0.134957,-1.570191,9
-6.211247,3.951677,0
-2.206506,1.857510,5
1.453183,-2.355565,9
-1.843718,0.726746,6
2.276767,0.388245,5
0.737178,-3.484684,7
1.060527,-2.402048,4
4.203684,1.718046,1
1.304630,2.136079,3
1.449782,-1.384348,4
-6.654329,3.697741,0
-2.003329,-0.527979,4
1.795862,1.647313,8
-3.984631,2.243114,0
0.265404,-2.457037,4
-1.755845,1.317517,3
-1.393145,0.333827,6
2.518053,0.208526,8
0.371362,-3.703683,7
1.190723,0.932154,6
-5.404546,3.349811,0
0.960435,-2.111289,9
1.102445,-2.740333,7
-2.388711,1.103762,5
1.262316,-2.943971,7
-0.703736,2.779710,2
3.857347,2.350152,1
3.683145,0.511728,1
-1.399351,0.115756,6
-0.797974,-0.388435,8
1.803279,-2.130666,9
-1.287697,-1.429720,4
4.081690,1.956237,1
-0.619122,0.484909,5
-0.364373,1.708532,2
1.536645,1.583251,2
1.687317,-2.188908,9
-4.138929,1.475423,0
-0.046211,1.489826,3
-1.135554,-1.666721,9
-2.605185,0.013573,6
0.135500,-3.423467,7
-1.267317,2.085627,2
-3.292420,1.129116,0
1.433438,1.907231,3
-2.160584,-0.851907,5
0.056675,-2.917714,4
-1.219955,1.899346,3
-0.304960,-0.762824,6
-1.510431,0.387000,5
-1.926948,0.873287,8
-1.274863,-2.305855,9
1.135306,-0.122760,5
0.901006,-2.588999,4
-0.353935,-3.389190,7
-0.220829,-2.872117,4
-0.911377,2.047251,2
-1.098785,-1.878521,7
-0.989063,1.978594,3
1.774540,-1.354157,4
2.024896,1.730173,8
-0.398881,-2.846923,9
3.965836,1.788802,1
0.004427,-1.446991,9
-0.958536,2.265788,2
0.659068,0.917673,8
-0.599897,-2.950355,7
-0.098591,-3.376760,9
3.758502,1.674778,1
-2.389710,1.767700,8
0.625294,-2.523136,7
1.002232,-2.421956,4
3.784899,2.364248,1
0.550870,-0.203227,3
4.147969,1.543602,1
2.864421,-0.099636,1
-3.984895,2.089880,0
2.061155,3.566145,2
-0.409387,0.327750,3
0.506906,-3.563098,9
2.482452,-1.103751,4
1.486982,-2.033662,9
-0.804229,2.134986,2
3.697465,0.819004,1
-2.285729,0.517931,6
2.117203,0.793216,8
0.113532,-3.599190,4
2.816582,-0.322869,7
-2.402303,-3.257166,7
0.885742,-2.336290,4
1.306615,-2.220376,4
-0.505783,-3.203794,9
-1.300773,1.804592,2
-0.108289,0.727321,5
-1.138326,-3.525376,7
0.719258,2.404023,2
2.321694,-1.345241,4
-2.100253,-0.925550,4
-0.312993,1.393409,2
3.432840,0.719374,1
-0.168423,-3.514316,9
1.373927,-2.241617,7
-1.101853,2.017648,2
-1.223211,1.507485,8
0.296203,-3.180553,7
2.785811,-0.018907,6
1.641883,-2.787098,9
0.160920,2.945381,2
-0.345454,1.124577,2
-0.296783,1.225732,3
1.491960,0.954787,8
2.369138,0.422163,1
-1.457339,0.981414,6
0.245131,0.490763,5
3.691917,2.190040,1
3.162335,0.404195,1
-4.488794,3.352098,0
0.561894,0.483652,2
0.757721,-0.665441,6
-0.468020,-3.009299,4
0.791892,0.415375,5
-1.803014,1.686049,8
-0.850564,1.758859,3
2.563968,0.125811,1
0.651579,0.779213,5
3.854298,0.668898,1
1.527876,-2.616250,9
2.090638,4.218621,2
1.385874,-2.349098,7
2.404714,-1.418515,4
1.155015,-2.600237,4
0.856290,-0.141047,4
1.713515,0.947250,8
4.416030,0.735703,1
2.682143,0.293663,5
2.575405,0.216214,8
0.810410,-2.768706,9
0.609870,-1.458968,5
-0.518893,-0.120697,6
2.398101,-1.897766,7
1.675491,-2.195037,9
-1.251048,-1.640821,9
-0.778284,0.671516,3
-2.003838,-3.760619,7
-5.831916,3.007309,0
-0.081311,-2.561373,9
-6.451841,3.853495,0
0.266464,1.344917,6
-0.655810,-0.771904,6
0.612215,0.934832,2
0.781639,1.709918,3
0.472528,-1.511869,9
-4.925178,2.925276,0
0.567437,-2.431788,7
1.826205,0.168188,5
-1.804607,-3.250585,4
1.676480,0.571845,8
-4.819188,3.349170,0
1.163265,-2.631562,9
0.612050,-2.444329,4
3.636324,2.033622,1
2.246399,-0.138584,2
0.765202,0.058470,8
-2.699791,-2.201327,7
3.599004,2.305258,1
1.037437,1.172036,2
-0.509160,-0.443587,6
3.767723,1.359355,1
-3.492040,0.343743,0
-1.982473,2.601964,3
-2.551390,2.364314,0
3.689940,0.158522,1
4.018650,1.721066,1
1.734425,0.825769,8
0.716302,1.647044,2
-6.765126,3.192028,0
-0.604513,-2.545535,3
0.151890,-2.791114,9
-0.707554,-2.591046,4
-5.447384,2.896810,0
2.749740,0.088095,5
-4.265182,3.749682,0
-0.733484,1.764287,6
3.872942,1.180486,1
-0.692038,-1.428262,7
0.159279,-0.275531,7
0.290577,-0.574985,8
2.143141,0.185967,1
1.420533,-1.581920,9
2.344249,2.085333,2
-2.536542,1.997044,0
-1.305302,-0.315183,5
3.425130,1.638697,1
1.064290,-0.944721,2
-0.425237,2.087008,2
1.609356,-2.763724,7
-1.755500,0.136402,3
-2.301281,-1.222401,5
0.502694,-1.191858,4
1.467087,-2.665724,9
-0.109399,-0.123697,7
3.344801,0.373012,1
0.410806,0.444416,8
-1.171504,0.851159,3
1.760987,-1.130972,9
0.277079,0.295683,6
-1.518596,0.857022,0
-1.103859,3.202932,3
2.720385,0.966735,1
3.820810,1.480790,1
0.411514,1.527631,2
-2.952197,0.865305,6
-2.651964,1.862911,3
-1.114952,1.109588,5
1.393150,-0.041514,7
1.367955,0.715640,6
1.288459,1.425886,8
1.359098,-1.704049,3
2.371457,-0.123825,9
0.902218,-0.258254,5
2.889089,1.706709,8
-3.142543,3.393017,5
0.017162,-3.184671,7
-0.426819,-0.178258,6
3.479673,1.622837,1
3.355061,1.508626,1
1.304333,-1.126452,3
3.830377,1.974873,1
2.163257,-0.352117,7
-2.381918,-2.146910,5
1.971345,0.304514,5
0.597927,0.585334,5
-1.381941,2.542062,2
-1.270642,-0.116340,5
0.442658,0.973317,8
2.461725,-1.603550,7
-3.542470,1.663369,0
-1.849583,-3.449380,9
-0.908247,-2.446251,7
-0.616450,-4.086886,7
2.857984,0.185135,5
-4.315487,3.057906,0
1.249239,-2.267823,9
-5.980376,3.110293,0
-0.168788,0.390651,0
-1.651231,-0.049243,8
2.234683,-0.923002,9
0.696164,0.748733,2
1.041779,-0.988121,4
0.021980,-0.620459,8
2.710699,0.722300,1
-0.602289,0.332295,6
2.741630,1.753633,1
0.561693,-0.664823,6
2.087610,0.650832,5
3.854349,1.883032,1
-0.792627,-0.023298,8
1.409715,-0.369643,3
0.693742,-2.773214,4
-3.580047,2.020953,0
2.297110,0.730794,5
-2.230275,2.781493,5
1.833061,0.947989,8
0.308689,2.862541,3
1.903288,-0.514121,6
-2.720672,1.909315,2
-0.233967,1.114945,3
-1.129220,-3.282815,9
-0.182884,2.582803,2
2.984513,1.762039,1
3.490386,2.094813,1
-4.486350,0.099389,5
0.309252,1.691956,2
3.585751,0.128332,1
-0.502596,1.245754,3
1.862954,0.058723,2
1.398445,1.921611,8
2.678398,0.209271,7
0.584871,1.762186,3
-0.743554,-2.526776,7
0.653368,2.566453,2
-1.350922,-3.483487,4
-0.076228,0.161057,6
0.240141,-2.742766,9
1.114706,-1.636656,7
1.043767,1.084033,2
0.841694,-1.008970,4
-2.141075,0.237547,2
1.188652,0.530146,8
3.515034,0.915464,1
3.792366,1.527077,1
2.169915,0.280372,3
2.232632,1.815119,8
0.681776,-1.849309,4
-3.569854,1.133572,0
0.337732,0.473386,6
1.947375,0.468637,5
-0.253706,-3.221450,9
0.865265,0.556850,3
-2.893614,0.014260,0
2.531376,-0.326276,9
1.188851,0.041008,2
0.835464,-2.673461,4
1.534856,-0.233612,7
3.066251,1.628893,1
2.737514,1.149619,2
1.847177,-1.329456,9
1.640684,-1.759576,4
-1.802378,1.557108,2
0.524917,-0.658462,6
3.659617,1.653195,1
-0.432574,0.941803,8
2.501552,-1.350809,9
-4.509098,0.728075,0
1.091137,2.191038,6
-0.973099,1.026585,6
0.899526,-1.894586,7
2.622599,-1.899027,9
1.955357,-0.352239,9
-0.507124,2.777099,8
-1.462691,1.862281,0
3.615226,0.531964,1
1.771420,0.039071,4
-0.463263,-1.269181,4
0.479883,1.015815,6
-2.592348,-3.237691,7
3.671779,1.650950,1
-0.892791,-1.992363,5
2.524349,0.629651,7
-4.342022,1.287758,0
0.306330,-1.177599,3
1.346456,-0.875382,5
0.799255,-0.019173,8
-3.335598,-2.874183,4
0.957518,-1.745692,7
3.067777,-0.030452,1
0.926613,1.820073,2
-5.856882,1.156864,5
1.543191,-2.083229,9
-3.651680,0.197012,5
0.932867,0.836106,6
1.051937,-2.568859,7
-0.476691,-0.568187,5
-1.531611,-2.323764,9
0.749063,-1.074003,8
0.401118,0.720408,8
-0.306883,-1.518047,3
2.067087,0.751126,6
2.192466,-0.245888,9
-0.988855,-3.085100,7
-1.721490,0.963890,0
2.528157,-0.919248,7
0.674749,-0.625914,5
1.850203,-2.507530,7
3.024865,1.784342,1
3.255739,0.073303,1
-3.681012,1.853069,0
-1.494107,-1.949133,7
3.236740,-0.026047,9
-0.510004,2.391227,2
-0.936874,0.786905,3
3.316881,0.399670,7
-1.344291,-0.834304,3
2.191378,2.600535,2
1.665786,-0.598354,4
4.065988,1.286081,1
1.142985,1.701588,6
1.924870,-0.017492,2
0.685326,-1.775683,7
0.464996,0.489446,5
2.436241,-0.236192,5
1.278010,-3.539543,7
0.299195,-1.987600,4
-3.370315,1.253799,0
0.228131,1.195319,2
-0.692279,1.364062,6
0.736737,-0.512539,3
1.237498,0.667897,6
2.462985,-0.205406,4
-2.591209,0.749312,0
0.984582,-0.991389,4
0.727875,-1.281154,2
-0.014971,1.131529,6
-1.679292,0.359917,0
-0.478743,1.234976,0
-4.025846,1.291319,0
-4.109032,2.669028,0
-2.285218,3.234101,3
4.016231,1.681711,1
0.243735,0.894552,6
0.400222,1.714854,2
2.805281,2.148006,2
-0.737301,1.996230,3
3.704444,1.344531,1
-2.775631,-3.001797,4
3.678362,0.291485,1
-1.439800,1.501957,5
0.377232,-1.869151,4
-2.931832,0.754960,6
0.826655,-0.625261,4
-0.124272,-2.963746,7
-0.040494,2.186008,2
2.220522,1.994922,8
0.047888,-2.028568,7
-0.353958,-3.712374,9
1.651362,1.181271,2
-4.344490,2.055708,0
-1.404179,-0.406333,5
3.814493,1.582667,1
-2.159444,-2.442348,4
0.314728,1.049300,2
1.399968,-0.419734,8
0.325092,1.390718,3
1.874599,2.468642,2
-1.478372,-2.420564,4
4.036254,2.594012,1
-2.503724,0.952757,5
0.709591,-1.931550,4
-2.549123,0.475124,6
-4.360500,1.288716,0
-0.823058,-3.428384,7
-1.805357,-0.315017,9
2.505471,1.843009,8
-0.000446,-1.487619,4
0.734353,-3.242273,9
1.562245,0.213494,8
-4.049869,1.314452,0
3.442604,0.782801,1
3.700499,2.085942,1
-0.400996,1.636562,0
-0.874325,2.666793,2
1.773370,2.718705,2
0.156804,1.518277,3
-0.486774,1.517757,2
-2.204844,-2.558811,4
-0.536253,-1.897023,4
-4.495568,1.370583,5
1.954098,-0.884515,8
-1.216729,1.413317,6
-2.852266,-0.668793,5
0.002722,-2.631435,7
-1.843516,-4.117746,7
2.163965,2.334219,8
0.459785,0.489450,8
-0.043823,-3.620903,9
2.242080,-0.664458,7
-2.846155,-2.215243,4
0.378582,-3.299795,7
0.792702,1.289049,3
1.036371,4.867289,2
-3.320336,3.003787,0
-0.694308,-0.659506,8
-0.208714,0.950733,6
1.363298,0.567781,8
-0.367185,1.679140,6
2.792953,-0.317742,1
-0.946254,0.537310,6
0.041454,0.337205,8
-0.279728,-3.205669,9
-1.531812,-1.349069,4
-4.134928,2.810675,0
2.233613,-2.147603,9
-2.397078,1.797120,0
2.757764,-1.141730,4
3.638492,1.897565,1
-1.821707,0.116165,5
-0.358723,-1.895754,4
0.312764,-3.175386,7
-1.816075,0.317996,5
-1.409418,2.493467,3
0.877218,-2.172899,7
2.332345,-1.369511,4
-0.008113,-3.000053,9
-4.052616,-1.364577,8
-1.975402,1.316357,5
-1.254548,-1.015181,8
-0.994702,0.791152,6
-0.460180,-0.788438,3
0.816316,0.521107,8
0.455115,-0.714050,6
-2.540199,-4.369260,9
-1.572234,-2.561099,9
3.937189,3.102058,1
-0.871706,0.618735,8
0.053762,2.182082,3
-1.321133,1.839759,5
0.150152,0.541662,8
1.315250,-0.188554,6
-0.376375,0.332782,5
-1.778147,-3.555460,9
0.752217,-3.629349,7
-1.353534,3.328272,2
2.008940,-0.061692,5
-1.740361,-0.580949,0
0.077796,0.004251,8
1.293311,-0.917435,5
3.618001,2.649521,1
3.423350,0.239800,1
-3.808869,2.985447,0
0.138947,-1.689277,9
3.588248,2.535758,1
1.399716,0.452835,8
0.527128,0.503789,6
0.875258,-2.784166,7
-3.892074,2.756173,0
0.554109,-0.828461,9
0.224174,1.661258,3
-3.690983,3.761292,0
1.128917,0.814206,8
-0.200544,1.668744,8
-1.354430,-3.698908,9
0.539729,1.605799,6
1.495762,-1.316016,7
1.373660,0.065600,8
-0.646781,-2.963184,4
0.522979,-3.500739,7
-0.849030,0.411298,5
-0.312498,-3.341765,9
0.933258,0.522947,2
-0.670352,-0.867932,6
0.946232,-1.787225,7
-1.071933,-1.895444,4
-0.069849,0.361843,5
-0.760631,-4.339596,9
1.353744,1.388676,2
1.363214,-1.034566,3
3.828408,2.729037,1
-0.269323,0.407264,6
0.881913,1.303306,3
0.184820,-3.673723,9
0.087643,-0.326140,2
-0.227481,4.453761,2
-1.844627,1.996683,5
-0.068676,0.479868,6
2.001515,0.975298,8
-2.855065,0.771775,0
-0.468956,-3.164148,7
-1.619577,-2.582254,7
3.366698,2.076205,1
2.727259,-0.970548,9
0.507451,0.012612,8
1.736636,-2.257117,7
-2.446230,2.066108,0
-2.105618,-1.125156,9
1.960291,-2.093554,9
-0.097308,1.614583,4
0.188181,1.588557,6
-0.140912,3.936036,2
-0.450039,0.322988,8
0.716225,1.255504,5
3.955251,2.948440,1
0.527211,-2.404336,4
3.712473,2.833176,1
-1.404367,0.844145,5
-1.140751,1.868546,5
3.806945,0.511138,1
1.223550,-2.286503,7
0.159218,2.187242,3
-0.893816,1.703319,6
-1.439214,-0.968620,4
2.272128,1.047560,3
-1.726543,1.402753,2
-0.686803,0.956199,5
-2.142492,1.059358,6
-1.583639,-2.974793,4
-0.869451,-0.725595,4
-3.025258,1.710248,0
0.560034,-0.754025,4
-1.969749,-3.115314,4
2.641468,0.503379,6
0.997160,-2.668815,7
-0.851852,-3.029349,2
-1.423832,-3.297245,4
1.018705,-0.158781,3
0.187836,1.822237,3
1.891776,0.256771,8
-3.859724,0.349227,0
-3.422332,2.854369,0
0.094220,1.232608,3
1.218101,1.776923,2
1.618290,-0.153826,2
2.925546,-0.464380,9
0.785889,0.565814,8
-0.833037,0.932684,2
-0.067967,1.780715,3
0.569057,-2.311901,7
-1.636728,1.864351,0
1.457845,-0.639050,1
3.847287,2.332912,1
-4.734270,1.003483,0
-1.900346,1.826290,2
-1.978630,4.336646,3
-0.999337,1.084249,3
1.560362,0.085536,8
-2.080051,-2.953924,4
1.771233,-0.527496,3
2.349827,0.092806,5
1.208214,-2.843071,7
0.852998,0.221022,6
-2.524113,-0.214680,4
-2.015248,-3.846918,7
3.396689,0.680769,7
1.082031,1.477334,8
-1.908887,2.871521,5
-1.249471,-3.659465,9
1.174382,-2.951338,7
-0.556727,0.807317,0
-1.749782,1.284343,3
3.790605,2.239118,1
2.851455,0.570494,6
-1.589831,0.711445,2
1.119590,-1.772560,4
-4.151077,1.417399,3
-0.949357,-2.394862,4
-0.512981,-2.313763,4
1.185875,-3.114233,7
2.598533,-0.227777,5
2.353873,-1.274955,9
0.491464,0.837787,6
-4.025363,1.082909,9
-0.060151,0.760208,0
-0.884826,-4.250165,7
3.538454,1.706041,1
-0.290832,-0.780112,4
-1.428844,2.338853,2
-0.809061,-2.307285,7
-3.255597,2.882263,3
-2.618099,1.749378,6
0.326068,-2.056991,7
-0.079865,-0.642272,5
0.778601,1.071700,8
-2.087014,-2.327395,4
2.758298,0.248314,5
-2.437803,1.391781,5
-0.502425,1.203554,2
2.262825,-0.612013,7
3.613754,2.507368,1
4.128172,1.741912,1
1.986099,-0.265651,5
2.912448,0.259709,6
0.649227,0.617804,8
-2.101046,1.999396,5
0.014376,0.001279,8
-2.874106,-1.188032,4
-3.333533,1.922163,0
0.375637,-2.645695,7
-0.960086,-2.405989,9
-2.537022,-3.237565,9
-0.037198,0.338350,2
-0.579246,-2.252719,9
1.555126,-1.288990,7
-1.452510,-1.472203,7
2.375087,1.332212,8
2.276656,-1.656594,7
0.868203,-1.672586,4
1.251634,3.391269,2
2.590840,0.831482,6
-1.365015,-2.710238,9
3.531624,1.606535,1
-2.145512,-2.545860,7
0.929004,0.564598,0
-2.793618,-0.132211,6
1.566397,-2.275194,4
-1.232435,1.496826,2
2.601463,0.097618,5
2.183550,-0.378172,7
-3.474907,0.625317,0
0.421014,-2.731413,7
3.483770,2.013662,1
-2.957687,-0.441210,0
-0.850235,-1.052891,3
0.014234,-2.779621,7
2.537498,0.621421,6
-1.033260,2.893111,5
-0.472479,0.385130,0
-1.600032,0.420386,6
3.553874,2.626495,1
-3.220955,0.140384,5
3.484228,2.038701,1
1.019725,-3.283763,7
2.371672,1.165180,8
1.793570,1.120467,5
-0.863773,1.228335,0
-0.242866,0.378069,3
-0.821617,-2.634003,4
1.794443,-1.984805,7
-1.757811,-2.358853,7
-1.817051,1.692367,5
1.751104,-1.050799,7
-2.277085,-1.868080,8
1.731398,1.052059,6
-0.884593,-0.258611,9
-1.449528,2.737800,3
0.032377,-0.566294,8
1.772088,0.660433,6
2.634516,-0.232904,1
-0.969875,0.939656,0
1.774584,-2.424176,9
-1.734998,-2.649673,7
2.290641,0.820658,1
-1.150358,-1.228158,3
-2.223055,0.914014,0
2.292845,0.100578,5
-3.032049,-0.556541,6
0.058084,-2.786439,4
-2.048480,-1.909012,4
-0.329471,1.359501,2
-2.496351,-2.220426,4
-2.230674,-2.106566,4
-0.730913,2.999636,3
3.408184,1.708501,1
-1.141884,-3.559424,7
-0.836834,-2.128380,7
0.834156,0.481703,6
-0.794554,0.963199,0
-0.863725,2.965426,3
2.122797,0.968486,6
-2.543949,0.356566,0
-0.096346,-2.395649,7
3.089206,0.077094,1
3.079699,1.747764,1
1.600199,-0.845249,4
-0.755131,-2.905925,9
0.251829,-2.555832,4
0.102455,-2.376929,3
-0.247592,-3.696160,4
2.526474,1.101737,8
-2.072667,4.105811,2
0.546460,0.533607,2
4.044503,1.234904,1
1.897616,0.797107,8
-1.608539,-3.938133,7
-0.404165,0.896034,0
-0.096844,-1.004384,8
3.441298,1.457455,1
-4.442051,1.950567,0
-1.248344,-1.783123,7
0.801117,0.671745,6
0.281688,0.956004,3
2.008991,-1.881353,7
2.358992,-0.674973,7
-0.461128,-0.273390,5
2.298016,1.788202,8
0.299661,-0.967112,8
3.258026,-1.268062,9
-2.572117,3.000514,0
0.051124,1.769287,0
-2.576481,0.604430,4
3.425978,0.515626,1
-0.660038,0.162829,5
1.171743,0.895780,2
0.937962,1.330354,2
0.804584,-0.883253,3
1.676782,-1.431574,9
2.491043,-1.536354,4
-1.967354,-2.432744,9
0.689568,0.865925,5
-5.894637,2.309916,0
1.226672,1.410881,6
1.778005,-2.296476,7
-0.869521,-2.734991,7
4.014746,0.731734,1
-1.057005,1.756840,8
-1.394991,0.234021,0
0.997102,1.014595,2
-1.585347,1.846570,2
-1.340095,-0.156967,0
-1.971160,-0.669524,4
3.647412,1.616294,1
3.250323,0.970745,1
1.270459,0.127340,2
-0.079291,-2.981183,7
0.033136,1.447280,3
0.925727,-2.816816,9
1.982738,-0.883758,7
1.346667,2.411572,2
2.279544,1.695335,8
3.752246,0.337888,1
1.579653,-2.562407,9
-0.234075,-0.296003,5
1.360872,-0.369406,8
1.188595,0.840387,8
3.845247,1.605603,1
2.590494,-0.667042,9
-1.364324,1.463289,8
0.574132,0.384867,3
2.879010,1.885321,1
2.932153,0.373697,6
1.616248,1.127156,5
-0.126506,-4.466576,7
1.434901,-1.676095,4
1.187922,2.074841,2
-0.078346,0.021726,7
-4.702534,0.208773,0
-0.282683,0.534894,3
-5.200903,3.113018,0
3.950350,0.732833,4
3.311024,0.840511,1
3.814092,0.907562,1
1.780682,-1.754412,7
-1.894395,-1.560771,9
3.978749,1.410184,1
3.693735,1.725619,1
0.695091,1.739949,8
